url,title,asin,price,brand,product_details,breadcrumbs,images_list,Outer Material,Inner Material,Sole,Closure,Heel Height,Heel Type,Shoe Width
https://www.amazon.co.uk/dp/B08QD5HVJL,Angela Brown Leo Mens Leather Lace up Shoes/Brogue,B08QD5HVJL,£34.95,Angela Brown,"Date First Available: 
11 Dec. 2020


Manufacturer: 
Angela Brown


ASIN: 
B08QD5HVJL


Manufacturer reference: 
9500BLACK


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Lace-ups']","https://m.media-amazon.com/images/I/31cGnUICk4L.jpg, https://m.media-amazon.com/images/I/41f0zoQ5GtL.jpg, https://m.media-amazon.com/images/I/31wdBr0XXYL.jpg, https://m.media-amazon.com/images/I/31RpT0WqdEL.jpg, https://m.media-amazon.com/images/I/611KUUpEIyL.jpg",Leather,Leather,Leather,Lace-Up,2 centimetres,Block,Normal
https://www.amazon.co.uk/dp/B07N4L3FBK,Heelys Girl's Veloz He100566 Hi-Top Trainers,B07N4L3FBK,£34.99 - £60.58,Visit the Heelys Store,"Product Dimensions: 
10 x 5 x 16 cm; 100 Grams


Date First Available: 
25 Jan. 2019


Manufacturer: 
Heelys


ASIN: 
B07N4GP4YB


Item model number: 
HLY-G1W-4100


Department: 
Girl's","['Shoes', ""Girls' Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/51HR2PZQfPL.jpg, https://m.media-amazon.com/images/I/4190sxgiEcL.jpg, https://m.media-amazon.com/images/I/51k+ICyfCML.jpg, https://m.media-amazon.com/images/I/311+lvaUYOL.jpg, https://m.media-amazon.com/images/I/41XwkviGrVL.jpg, https://m.media-amazon.com/images/I/41DJ-4Jfq8L.jpg, https://m.media-amazon.com/images/I/51X6MazS5hL.jpg",Synthetic,Manmade,Synthetic,Lace-Up,2.5 centimetres,Flat,Regular
https://www.amazon.co.uk/dp/B084WYRB8J,Camper Men's Oruga Sandal K100470-005,B084WYRB8J,£62.59 - £99.00,Visit the Camper Store,"Package Dimensions: 
30.5 x 20.5 x 12.5 cm; 539.77 Grams


Date First Available: 
18 Feb. 2020


Manufacturer: 
Camper


ASIN: 
B084WX3BD2


Item model number: 
K100470-005


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Sandals']","https://m.media-amazon.com/images/I/3147PQ6YriL.jpg, https://m.media-amazon.com/images/I/41MKiwkURVL.jpg, https://m.media-amazon.com/images/I/41nzgFKQhuL.jpg, https://m.media-amazon.com/images/I/312dsnUqx7L.jpg, https://m.media-amazon.com/images/I/31wZWmezqaL.jpg, https://m.media-amazon.com/images/I/31riRVwCsuL.jpg, https://m.media-amazon.com/images/I/31m7BmmSRiL.jpg",Leather,"Canvas, leather",fabric,Hook & Loop,3.5 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B08G8MG8S8,Fly London Women's Leve760fly Sneaker,B08G8MG8S8,£37.51 - £111.56,Visit the Fly London Store,"Package Dimensions: 
33 x 19 x 12 cm; 1 Kilograms


Date First Available: 
19 Aug. 2020


Manufacturer: 
FLY London


ASIN: 
B08G8K1G5H


Item model number: 
P144760025


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/4131u2GzBPL.jpg, https://m.media-amazon.com/images/I/41XikQi2BUL.jpg, https://m.media-amazon.com/images/I/41gaqAIiPrL.jpg, https://m.media-amazon.com/images/I/217Rcl-bOaL.jpg, https://m.media-amazon.com/images/I/31d7fvuL0rL.jpg, https://m.media-amazon.com/images/I/41DFH4qVZqL.jpg, https://m.media-amazon.com/images/I/31ABmm3IghL.jpg",Smooth Leather,Synthetic,Rubber,Lace-Up,3 centimetres,Wedge,Medium
https://www.amazon.co.uk/dp/B00J0PGTA6,"Hi-Tec Fusion Sport Mid Waterproof, Women's Hiking Boots",B00J0PGTA6,£42.12 - £43.09,Hi-Tec,"Is Discontinued By Manufacturer: 
No


Package Dimensions: 
30.6 x 26 x 11 cm; 1.02 Kilograms


Date First Available: 
15 Mar. 2014


Manufacturer: 
Hi-Tec


ASIN: 
B00J0PGTA6


Item model number: 
O003127/051/01


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Trekking & Hiking Footwear', 'Trekking & Hiking Boots']","https://m.media-amazon.com/images/I/51HrWNPy+LL.jpg, https://m.media-amazon.com/images/I/515i5fD8h0L.jpg, https://m.media-amazon.com/images/I/51bssALlLaL.jpg, https://m.media-amazon.com/images/I/41N6vlAzEOL.jpg, https://m.media-amazon.com/images/I/41yNRWoPupL.jpg, https://m.media-amazon.com/images/I/41DMPdx1klL.jpg, https://m.media-amazon.com/images/I/51emkDyEJnL.jpg",Leather,Textile,Rubber,Lace-Up,0.5 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B002UESO8E,Vans Women's Old Skool Classic Canvas Shoes,B002UESO8E,£48.02 - £138.30,Visit the Vans Store,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
40.64 x 17.78 x 12.7 cm; 481.94 Grams


Date First Available: 
25 Mar. 2009


Manufacturer: 
Vans


ASIN: 
B0020MMHFC


Item model number: 
VD3HCA


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31DHgDxMiVL.jpg, https://m.media-amazon.com/images/I/41D8kEwvz8L.jpg, https://m.media-amazon.com/images/I/41lOEG18m9L.jpg, https://m.media-amazon.com/images/I/41YMbjkZdoL.jpg, https://m.media-amazon.com/images/I/317i6W1m+1L.jpg, https://m.media-amazon.com/images/I/31-zASYocoL.jpg, https://m.media-amazon.com/images/I/41dDbnoef1L.jpg",Canvas,Textile,Rubber,Lace-Up,2 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B01KV6Q5K6,"EGOS - Slip On Simple Slippers in Grey, 9 UK Adult",B01KV6Q5K6,£36.95,Egos,"Is Discontinued By Manufacturer: 
No


Date First Available: 
24 Oct. 2016


Manufacturer: 
Egos Copenhagen


ASIN: 
B01KV6Q5K6


Item model number: 
EGOS-300


Department: 
Unisex","['Shoes', ""Men's Shoes"", 'Slippers']","https://m.media-amazon.com/images/I/41QCYud-jQL.jpg, https://m.media-amazon.com/images/I/41yqYtpeaZL.jpg, https://m.media-amazon.com/images/I/51swruAiQkL.jpg, https://m.media-amazon.com/images/I/41oWfJU2CGL.jpg, https://m.media-amazon.com/images/I/51zB2KIF4EL.jpg, https://m.media-amazon.com/images/I/41-KDY9BK0L.jpg, https://m.media-amazon.com/images/I/41zehaJAURL.jpg",Wool,Wool,Suede,Pull On,2 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B08LSYHGW9,Crime London Men's Beat Sneaker,B08LSYHGW9,£53.07 - £116.07,Crime London,"Product Dimensions: 
30 x 20 x 10 cm; 1 Kilograms


Date First Available: 
24 Oct. 2020


Manufacturer: 
CRIME LONODN


ASIN: 
B08LSKQWD1


Item model number: 
11531


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31xXCXXJ4RL.jpg, https://m.media-amazon.com/images/I/417SIdQ6xyL.jpg, https://m.media-amazon.com/images/I/41IMcmewQnL.jpg, https://m.media-amazon.com/images/I/21RkZcxt5zL.jpg, https://m.media-amazon.com/images/I/31ebgHUH1cL.jpg, https://m.media-amazon.com/images/I/31-CD-PCoVL.jpg, https://m.media-amazon.com/images/I/41fyQoip9DL.jpg",smooth_leather,Leather,Rubber,Lace-Up,2.5 centimetres,No Heel,Medium
https://www.amazon.co.uk/dp/B07FKPZHBJ,Bigood Men Women Sports Water Shoes Children Quick Dry Aqua Beach Sneakers,B07FKPZHBJ,£13.59,Bigood,"Item Weight: 
400 Grams


Date First Available: 
13 July 2018


ASIN: 
B07FKDZMBW


Item model number: 
BIGOOD180706A028


Department: 
Girl's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Water Shoes']","https://m.media-amazon.com/images/I/41-8z+D2Y0L.jpg, https://m.media-amazon.com/images/I/5172TmtlvAL.jpg, https://m.media-amazon.com/images/I/518oUX1+JdL.jpg, https://m.media-amazon.com/images/I/5179RHiVOAL.jpg, https://m.media-amazon.com/images/I/51ICUkmCFLL.jpg, https://m.media-amazon.com/images/I/51v2-HlWG-L.jpg, https://m.media-amazon.com/images/I/51mHnXdMW1L.jpg",Synthetic,Unlined,Rubber,Pull On,1 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B0949MT9LZ,Vans Unisex Kid's Filmore Hi Zip Suede/Canvas Sneaker,B0949MT9LZ,£30.50 - £46.00,Visit the Vans Store,"Package Dimensions: 
40 x 25 x 15 cm; 1 Kilograms


Date First Available: 
6 May 2021


Manufacturer: 
Vans


ASIN: 
B0949NNRVL


Item model number: 
VN0A5HZFGL41


Department: 
Unisex Kids","['Shoes', ""Boys' Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31ycEhZifiS.jpg, https://m.media-amazon.com/images/I/31bG5zNq7dS.jpg, https://m.media-amazon.com/images/I/31JmgWEEsPS.jpg, https://m.media-amazon.com/images/I/316u3q7QS-S.jpg, https://m.media-amazon.com/images/I/21RBMS600RS.jpg, https://m.media-amazon.com/images/I/31AAXjzn3HS.jpg, https://m.media-amazon.com/images/I/21Y-OF4XC7L.jpg",Leather,Synthetic,Rubber,Lace-Up,1 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B07PZDFBWZ,Marc Shoes Men's Beppo Oxford Flat,B07PZDFBWZ,£17.34 - £109.26,Marc Shoes,"Package Dimensions: 
36.4 x 23 x 13.2 cm; 920 Grams


Date First Available: 
28 May 2019


Manufacturer: 
MARC


ASIN: 
B07Q2FPQ4T


Item model number: 
30602


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Lace-ups']","https://m.media-amazon.com/images/I/412dw9R7urL.jpg, https://m.media-amazon.com/images/I/510XJqT8eJL.jpg, https://m.media-amazon.com/images/I/41TQ0+nvLZL.jpg, https://m.media-amazon.com/images/I/31md6f9Z1XL.jpg, https://m.media-amazon.com/images/I/317lUpP0VhL.jpg, https://m.media-amazon.com/images/I/41RHeuK1-SL.jpg, https://m.media-amazon.com/images/I/41xiWMGsHNL.jpg",Other Textile,Leather,Synthetic,Lace-Up,22 millimetres,Block,Medium
https://www.amazon.co.uk/dp/B07RFZTRG1,ECCO Men's Soft 7 M Low-Top Sneakers,B07RFZTRG1,£70.59 - £287.45,Visit the ECCO Store,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
30 x 19.99 x 10.01 cm; 391.22 Grams


Date First Available: 
23 Jun. 2015


Manufacturer: 
Ecco


ASIN: 
B00RDBLBRA


Item model number: 
43000401001


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/31fW9uzBYbL.jpg, https://m.media-amazon.com/images/I/41yJW3j-d-L.jpg, https://m.media-amazon.com/images/I/41JoyggehjL.jpg, https://m.media-amazon.com/images/I/31Ln1hNWxIL.jpg, https://m.media-amazon.com/images/I/31VYSTk2-+L.jpg, https://m.media-amazon.com/images/I/31qO-u9+jkL.jpg, https://m.media-amazon.com/images/I/31qT80ciljL.jpg",Leather,Leather,Rubber,Lace-Up,1 centimetres,Flat,Normal unisex_eu
https://www.amazon.co.uk/dp/B08CN59KDV,Sandals Slippers Kids Beach Slipper Anti-Slip Unisex,B08CN59KDV,£12.70 - £25.99,Visit the Torotto Store,"Package Dimensions: 
28 x 11 x 10.1 cm; 190 Grams


Date First Available: 
9 July 2020


ASIN: 
B08CN3G64X


Manufacturer reference: 
FBA-TX-ylfen-20/21


Department: 
Girl's","['Shoes', ""Girls' Shoes"", 'Slippers']","https://m.media-amazon.com/images/I/51zQ3iMwS2L.jpg, https://m.media-amazon.com/images/I/51n4-0DcHDL.jpg, https://m.media-amazon.com/images/I/51xMgxw25YL.jpg, https://m.media-amazon.com/images/I/511o5A6ze6L.jpg, https://m.media-amazon.com/images/I/51ekwrB0atL.jpg, https://m.media-amazon.com/images/I/51Tw4BczglL.jpg, https://m.media-amazon.com/images/I/51RgThXqigL.jpg",PU/Elastic,PU/Elastic,Ethylene Vinyl Acetate,Slip On,2 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B01N6QO1DY,adidas Originals Unisex Kid's Terrex Ax2r K Walking Boots,B01N6QO1DY,£25.45 - £67.00,adidas Originals,"Is Discontinued By Manufacturer: 
No


Product Dimensions: 
35 x 23 x 16 cm; 400 Grams


Date First Available: 
24 Jan. 2017


Manufacturer: 
adidas


ASIN: 
B01N6QO1DY


Item model number: 
BB1935


Department: 
Unisex Kids","['Shoes', ""Boys' Shoes"", 'Fashion & Athletic Trainers', 'Sports & Outdoor Shoes', 'Trekking & Hiking Footwear']","https://m.media-amazon.com/images/I/41QEHMbDC4L.jpg, https://m.media-amazon.com/images/I/41oLTz9IQpL.jpg, https://m.media-amazon.com/images/I/41ry7Pan0vL.jpg, https://m.media-amazon.com/images/I/31pxpal3o2L.jpg, https://m.media-amazon.com/images/I/31a9s1S0UvL.jpg, https://m.media-amazon.com/images/I/31uBxu2oiML.jpg, https://m.media-amazon.com/images/I/41fyU-a9zSL.jpg",Fabric,Textile,Rubber,Lace-Up,2 centimetres,Flat,Medium
https://www.amazon.co.uk/dp/B07VW95K2L,MARCO TOZZI Women's 2-2-23722-24 Sneaker,B07VW95K2L,£23.41 - £53.51,Marco Tozzi,"Package Dimensions: 
31.09 x 20.78 x 11 cm; 790 Grams


Date First Available: 
31 July 2019


Manufacturer: 
Marco Tozzi


ASIN: 
B07VX8F9CW


Item model number: 
2-2-23722-24


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41snPai2tcL.jpg, https://m.media-amazon.com/images/I/41JWEQ7tISL.jpg, https://m.media-amazon.com/images/I/418thKBiwXL.jpg, https://m.media-amazon.com/images/I/31nXi2sHqkL.jpg, https://m.media-amazon.com/images/I/31ZcATHbspL.jpg, https://m.media-amazon.com/images/I/31uMIfVpXnL.jpg, https://m.media-amazon.com/images/I/41WMcCh3LOL.jpg",Other Textile,Textile,synthetic,Lace-Up,3.5 centimetres,Flat,Normal
https://www.amazon.co.uk/dp/B06XJFP1KR,"Converse CTAS Ox Platform Sequins, Women's Low-Top",B06XJFP1KR,£80.54 - £197.40,Converse,"Is Discontinued By Manufacturer: 
No


Package Dimensions: 
29.5 x 16.5 x 11.4 cm; 340.19 Grams


Date First Available: 
3 Mar. 2019


Manufacturer: 
Converse


ASIN: 
B06XJF5FKG


Item model number: 
559045C


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/51ff+Ol9skL.jpg, https://m.media-amazon.com/images/I/516hmRVlUAL.jpg, https://m.media-amazon.com/images/I/512p8EPHzdL.jpg, https://m.media-amazon.com/images/I/51R7oTqiU4L.jpg, https://m.media-amazon.com/images/I/51CsDS4CICL.jpg",Synthetic,Manmade,Rubber,Lace-Up,3.5 centimetres,Wedge,Medium
https://www.amazon.co.uk/dp/B08VDK2T33,Panama Jack Men's Panama 03 GTX Wool Combat Boot,B08VDK2T33,£174.20 - £193.96,Visit the Panama Jack Store,"Is Discontinued By Manufacturer: 
No


Package Dimensions: 
35.4 x 30.3 x 12.2 cm; 1.38 Kilograms


Date First Available: 
5 Feb. 2021


Manufacturer: 
Panama Jack


ASIN: 
B08VDK2T33


Item model number: 
Panama 03 Gtx Wool C1


Department: 
Men's","['Shoes', ""Men's Shoes"", 'Boots']","https://m.media-amazon.com/images/I/41sDrXobB2L.jpg, https://m.media-amazon.com/images/I/412ABVvo7eL.jpg, https://m.media-amazon.com/images/I/319A95neYYL.jpg, https://m.media-amazon.com/images/I/31iG0Vk2O9L.jpg, https://m.media-amazon.com/images/I/31vqOOQ-2aL.jpg, https://m.media-amazon.com/images/I/31zl8TFyWAL.jpg, https://m.media-amazon.com/images/I/31Raa8wHbdL.jpg",Leather,Synthetic,Rubber,Lace-Up,3 centimetres,Block,Medium
https://www.amazon.co.uk/dp/B00SRPPUV4,Berkemann Women's Larena Sneaker,B00SRPPUV4,£108.77,Berkemann,"Date First Available: 
1 Jun. 2021


Manufacturer: 
Berkemann GmbH & Co. KG


ASIN: 
B096BRTNLS


Item model number: 
03100-967


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41sAC1kXT+L.jpg, https://m.media-amazon.com/images/I/41qakve3bzL.jpg, https://m.media-amazon.com/images/I/41CotlPJZSL.jpg, https://m.media-amazon.com/images/I/31mY2c1+-mL.jpg, https://m.media-amazon.com/images/I/31hKNm6NrJL.jpg, https://m.media-amazon.com/images/I/31ECHbfckIL.jpg, https://m.media-amazon.com/images/I/41uaxO6cenL.jpg",Nubuck Leather,Manmade,Synthetic,Hook & Loop,3 centimetres,Wedge,Medium
https://www.amazon.co.uk/dp/B07B93VYHM,Clarks Women's Step Allenabay Low-Top Sneakers,B07B93VYHM,£48.99 - £55.72,Visit the Clarks Store,"Product Dimensions: 
1 x 1 x 1 cm; 500 Grams


Date First Available: 
10 July 2018


Manufacturer: 
Clarks


ASIN: 
B07B91YQZW


Item model number: 
26137532


Department: 
Women's","['Shoes', ""Women's Shoes"", 'Fashion & Athletic Trainers', 'Fashion Trainers']","https://m.media-amazon.com/images/I/41LC-Ov85sL.jpg, https://m.media-amazon.com/images/I/41FXickGnoL.jpg, https://m.media-amazon.com/images/I/41eWx3fS-8L.jpg, https://m.media-amazon.com/images/I/21zKJQBAMqL.jpg, https://m.media-amazon.com/images/I/3138Rk4v7dL.jpg, https://m.media-amazon.com/images/I/316DT4hoU9L.jpg, https://m.media-amazon.com/images/I/41qSSjWZqsL.jpg",Synthetic,Textile,EVA,Lace-Up,3 centimetres,Flat,Schmal
